Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
29.04.2024.,1386,83000,45.559125711856,18.671166893864,140,Osječko-baranjska,Osijek,Gornji grad / Centar,4,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/dvorisni-stan-140m2-strossmayerova-ul-oglas-41935009
27.04.2024.,135,180000,45.549956539894,18.685755504879,74,Osječko-baranjska,Osijek,Bosutsko naselje,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/novogradnja-bosutsko-naselje-prizemlje-73.77-m2-oglas-43572018
27.04.2024.,259,81000,45.55847885281,18.725920781529,68,Osječko-baranjska,Osijek,Donji grad,3,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/dvorisni-stan-centru-donjeg-grada-68-m2-oglas-43572015
27.04.2024.,92,280000,45.550039964278,18.685547963517,119,Osječko-baranjska,Osijek,Bosutsko naselje,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/novogradnja-bosutsko-naselje-2-kat-119-m2-oglas-43572012
25.04.2024.,6829,137853,45.3074629,18.4166481,81,Osječko-baranjska,Đakovo,Đakovo,3,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,1.,2023.,https://www.njuskalo.hr/nekretnine/trosoban-stan-dakovo-centar-81.09-m2-gpm-oglas-40001156
25.04.2024.,5008,150331,45.3074629,18.4166481,88,Osječko-baranjska,Đakovo,Đakovo,3,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,1.,2023.,https://www.njuskalo.hr/nekretnine/trosoban-stan-dakovo-centar-88.43-m2-gpm-oglas-40001154
25.04.2024.,2874,224706,45.3074629,18.4166481,132,Osječko-baranjska,Đakovo,Đakovo,4,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/cetverosoban-stan-dakovo-centar-132.18-m2-gpm-oglas-40242566
25.04.2024.,20220,78000,45.290464983156,18.413085504073,64,Osječko-baranjska,Đakovo,Đakovo,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-dakovo-64.00-m2-oglas-30185702
25.04.2024.,4576,30000,45.57035469772777,18.60721020986605,105,Osječko-baranjska,Osijek - Okolica,Višnjevac,3,U kući,Jednoetažni,Unknown,Unknown,Suteren,1985.,https://www.njuskalo.hr/nekretnine/3-sobni-stan-visnjevac-105.00-m2-oglas-40944327
24.04.2024.,1665,1,45.554793674981,18.671019222496,1,Osječko-baranjska,Osijek,Gornji grad / Centar,4,U stambenoj zgradi,Jednoetažni,Nenamješten,A,Unknown,2025.,https://www.njuskalo.hr/nekretnine/stan-osijek-1.00-m2-novogradnja-oglas-42535267
24.04.2024.,14513,59000,45.309363936622,18.418297928015,86,Osječko-baranjska,Đakovo,Đakovo,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Potkrovlje,2003.,https://www.njuskalo.hr/nekretnine/stan-dakovo-86.00-m2-oglas-39004006
22.04.2024.,1058,160000,45.547278077355,18.719517655661,75,Osječko-baranjska,Osijek,Jug II,3,U stambenoj zgradi,Jednoetažni,Unknown,C,1.,1979.,https://www.njuskalo.hr/nekretnine/prodaja-stana-oglas-43131679
22.04.2024.,745,149500,45.556465058395105,18.65737373846295,57,Osječko-baranjska,Osijek,Retfala,3,U stambenoj zgradi,Jednoetažni,Nenamješten,A,1.,Unknown,https://www.njuskalo.hr/nekretnine/trosoban-stan-57.51-m2-dvoristem-zasebnom-ostavom-urbanoj-vil-oglas-43534228
22.04.2024.,529,257374,45.56151,18.726042,98,Osječko-baranjska,Osijek,Novi Grad,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-novogradnja-osijek-98.00-m2-prvi-red-drave-oglas-43529873
22.04.2024.,6424,88116,45.55526946276582,18.721551293281102,41,Osječko-baranjska,Osijek,Donji grad,Unknown,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/jednosoban-37.54-m2-vrt-dravu-donjogradsku-promenadu-garaza-oglas-42855919
20.04.2024.,1903,147000,45.51171027603321,18.59155702189449,93,Osječko-baranjska,Osijek - Okolica,Briješće,4,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/cetverosobni-stan-brijesce-duga-ulica-oglas-41569683
20.04.2024.,304,288280,45.548461761277,18.714064379183,151,Osječko-baranjska,Osijek,Jug II,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/luksuzan-stan-novogradnji-terasom-jug-ii-151.26-m2-oglas-43514467
20.04.2024.,196,351760,45.546582136371,18.717726203634,229,Osječko-baranjska,Osijek,Jug II,Unknown,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/luksuzan-cetverosoban-stan-krovnom-terasom-jug-ii-228.98-m2-oglas-43514465
19.04.2024.,576,1,45.559982902977396,18.668182499228916,101,Osječko-baranjska,Osijek,Gornji grad / Centar,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/cetverosoban-stan-1-kat-novogradnja-gornji-grad-oglas-43086589
17.04.2024.,710,1,45.556793182992415,18.671816682064875,83,Osječko-baranjska,Osijek,Gornji grad / Centar,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/cetverosoban-stan-83.00m2-prizemlje-novogradnja-gornji-grad-oglas-43086547
16.04.2024.,559,97500,45.324944,18.410412,70,Osječko-baranjska,Đakovo,Đakovo,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,2024.,https://www.njuskalo.hr/nekretnine/prodajem-stan-oglas-43466197
16.04.2024.,4526,227307,45.30285007507392,18.411819050798368,133,Osječko-baranjska,Đakovo,Đakovo,4,U stambenoj zgradi,Jednoetažni,Nenamješten,A+,1.,2023.,https://www.njuskalo.hr/nekretnine/cetverosoban-stan-dakovo-centar-133.71-m2-gpm-oglas-40001155
16.04.2024.,244,295000,45.558850811813,18.670873530072,100,Osječko-baranjska,Osijek,Gornji grad / Centar,4,U kući,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/luksuzno-opremljen-stan-urbanoj-vili-100-m2-siri-centar-grada-oglas-43459209
15.04.2024.,5693,35000,45.560231778505,18.698919389173,36,Osječko-baranjska,Osijek,Tvrđa,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/osijek-tvrda-stan-36m2-prizemlje-adaptaciju-oglas-42950036
15.04.2024.,355,224706,45.312048017427,18.417705763548,132,Osječko-baranjska,Đakovo,Đakovo,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2023.,https://www.njuskalo.hr/nekretnine/stan-novogradnja-drugi-kat-132-m2-dakovo-oglas-42813103
15.04.2024.,6283,95000,45.548097340997,18.717686144028,57,Osječko-baranjska,Osijek,Jug II,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,4.,1978.,https://www.njuskalo.hr/nekretnine/osijek-jug-2-potpuno-renoviran-namjesten-opremljen-dvosoban-stan-oglas-40473681
13.04.2024.,1277,135000,45.550629809547,18.695407058991,56,Osječko-baranjska,Osijek,Sjenjak,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,4.,Unknown,https://www.njuskalo.hr/nekretnine/stan-sjenjaku-56.82-m2-4-kat-oglas-43438000
12.04.2024.,693,105000,45.311755564956,18.41758030978,70,Osječko-baranjska,Đakovo,Đakovo,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,4.,Unknown,https://www.njuskalo.hr/nekretnine/stan-dakovo-70-m2-centar-oglas-43432960
