Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
08.05.2024.,1628,138080,45.155933237842,18.011193526599,69,Brodsko-posavska,Slavonski Brod,Centar,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,3.,2024.,https://www.njuskalo.hr/nekretnine/naselje-stross-diletacija-a-stan-a8-oglas-41586348
08.05.2024.,1190,139380,45.157271931657,18.013055450324,69,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2024.,https://www.njuskalo.hr/nekretnine/naselje-stross-diletacija-a-stan-a6-oglas-41586350
08.05.2024.,1276,140465,45.157423988518,18.011354747882,70,Brodsko-posavska,Slavonski Brod,Centar,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/naselje-stross-diletacija-c-stan-c3-oglas-41623989
08.05.2024.,1045,130715,45.157064096741,18.01208187409,65,Brodsko-posavska,Slavonski Brod,Centar,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/naselje-stross-diletacija-c-stan-c5-oglas-41623987
08.05.2024.,1587,107430,45.155405396882,18.013103705839,53,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,3.,2024.,https://www.njuskalo.hr/nekretnine/naselje-stross-diletacija-a-stan-a9-oglas-41586346
08.05.2024.,1697,107590,45.157973861772,18.015411979279,53,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/naselje-stross-diletacija-a-stan-a3-oglas-41586353
08.05.2024.,1228,107850,45.155615401396,18.012359241852,53,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/naselje-stross-diletacija-b-stan-b4-oglas-41616015
08.05.2024.,1990,107420,45.157530712585,18.013333387217,53,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,3.,2024.,https://www.njuskalo.hr/nekretnine/stan-prodaja-slavonski-brod-53.71m2-oglas-41623983
08.05.2024.,1452,107420,45.157018756361,18.013693081255,53,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2024.,https://www.njuskalo.hr/nekretnine/naselje-stross-diletacija-c-stan-c7-oglas-41623985
07.05.2024.,385,111000,45.156660779862,18.010232794664,46,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,2011.,https://www.njuskalo.hr/nekretnine/stan-slavonski-brod-46.14-m2-oglas-43679955
06.05.2024.,380,265000,45.159668432001354,18.014362961506357,116,Brodsko-posavska,Slavonski Brod,Centar,4,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,2011.,https://www.njuskalo.hr/nekretnine/stan-slavonski-brod-116.53-m2-oglas-43669376
06.05.2024.,3865,92000,45.15937813226863,17.997911275097632,75,Brodsko-posavska,Slavonski Brod,Jelas,3,U stambenoj zgradi,Jednoetažni,Djelomično namješten,Unknown,3.,1980.,https://www.njuskalo.hr/nekretnine/stan-slavonski-brod-75.70-m2-oglas-42203735
03.05.2024.,2856,115604,45.176125600514,18.005528385125,62,Brodsko-posavska,Slavonski Brod,Kolonija,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/kolonija-novogradnja-trosoban-stan-61-m2-kat-oglas-41410079
03.05.2024.,1336,135660,45.181663474441,18.026421226881,71,Brodsko-posavska,Slavonski Brod,Naselje Zrinski-Frankopana,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/nas-z-frankopan-3sobni-stan-68.28-pm-m2-prizemlje-oglas-41994434
03.05.2024.,2216,255200,45.156074284185,18.012682499023,102,Brodsko-posavska,Slavonski Brod,Centar,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/j-j-strossmayera-luksuzna-novogradnja-penthouse-84.35-m2-oglas-41803275
03.05.2024.,1896,109915,45.181931161853,18.02587763931,57,Brodsko-posavska,Slavonski Brod,Naselje Zrinski-Frankopana,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/nas-z-frankopan-3sobni-stan-54.57m2-pm-kat-oglas-41994433
03.05.2024.,817,120120,45.15656733554,18.015218951476,54,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/j-j-strossmayera-luksuzna-novogradnja-dvosoban-stan-54.60-m2-oglas-41803280
03.05.2024.,1564,467250,45.157089905214,18.013042484502,186,Brodsko-posavska,Slavonski Brod,Centar,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/j-j-strossmayera-luksuzna-novogradnja-penthouse-165.10-m2-oglas-41803277
03.05.2024.,8614,147000,45.157880427256,18.012394024813,94,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,1995.,https://www.njuskalo.hr/nekretnine/p-kresimira-iv-centar-3sobni-stan-94-m2-ii-kat-odv-rezije-oglas-41586298
03.05.2024.,2655,102125,45.183002600161,18.02634680534,53,Brodsko-posavska,Slavonski Brod,Naselje Zrinski-Frankopana,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/nas-z-frankopan-3-sobni-stan-66.48m2-ii-kat-novogradnja-oglas-41431216
03.05.2024.,1902,141702,45.174482997573,18.003354365668,76,Brodsko-posavska,Slavonski Brod,Kolonija,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/kolonija-novogradnja-trosoban-stan-66-m2-prizemlje-vrt-oglas-41410080
03.05.2024.,139,124906,45.182365581831,18.025397967105,62,Brodsko-posavska,Slavonski Brod,Naselje Zrinski-Frankopana,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,2024.,https://www.njuskalo.hr/nekretnine/nas-z-frankopan-dvosobni-stan-62-m2-pm-iii-kat-oglas-43545322
03.05.2024.,153,172206,45.146243080797,17.979759805447,95,Brodsko-posavska,Slavonski Brod,Jelas,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/ive-vojnovica-3-sobni-stan-95.67-m2-vrtom-2pm-oglas-43545320
03.05.2024.,165,203488,45.147626655986,17.977642521863,126,Brodsko-posavska,Slavonski Brod,Jelas,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/ive-vojnovica-4sobni-penthouse-126m2-2pm-oglas-43545319
02.05.2024.,1003,130000,45.165866363096,18.030319190088,76,Brodsko-posavska,Slavonski Brod,Livada,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,A+,2.,2019.,https://www.njuskalo.hr/nekretnine/stan-prodaja-slavonski-brod-76.93m2-oglas-43100250
02.05.2024.,882,261800,45.157961935735,18.011451925372,119,Brodsko-posavska,Slavonski Brod,Centar,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/j-j-strossmayera-luksuzna-novogradnja-4-soban-stan-99.90-m2-oglas-41803300
02.05.2024.,1068,164516,45.156926456128,18.014060563444,74,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/j-j-strossmayera-luksuzna-novogradnja-dvosoban-stan-70.05-m2-oglas-41803302
02.05.2024.,860,136906,45.157958179116,18.013318334055,62,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/j-j-strossmayera-luksuzna-novogradnja-dvosoban-stan-57.80-m2-oglas-41803298
02.05.2024.,738,130416,45.158183198465,18.014888823655,59,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/j-j-strossmayera-luksuzna-novogradnja-dvosoban-stan-53.45-m2-oglas-41803294
02.05.2024.,550,144650,45.158602933334,18.013579139005,65,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/j-j-strossmayera-luksuzna-novogradnja-dvosoban-stan-65.75-m2-oglas-41803289
02.05.2024.,725,143000,45.158395598197,18.015942514023,65,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/j-j-strossmayera-luksuzna-novogradnja-dvosoban-stan-60-m2-oglas-41803288
02.05.2024.,1601,103840,45.155557876969,18.013643785249,47,Brodsko-posavska,Slavonski Brod,Centar,Unknown,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/j-j-strossmayera-luksuzna-novogradnja-garsonjera-47.20-m2-oglas-41803292
02.05.2024.,906,120120,45.157672745218,18.013234936326,54,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/j-j-strossmayera-luksuzna-novogradnja-dvosoban-stan-54.60-m2-oglas-41803284
02.05.2024.,4111,110000,45.157802528811,18.034179651337,72,Brodsko-posavska,Slavonski Brod,Naselje Andrije Hebranga,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,3.,1980.,https://www.njuskalo.hr/nekretnine/nas-a-hebranga-trosobni-stan-72-m2-iii-kat-razdjelnici-oglas-40198380
30.04.2024.,867,64500,45.169024293585,18.044913180402,34,Brodsko-posavska,Slavonski Brod,Naselje Matije Ivanića,1,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-prodaja-slavonski-brod-68.34m2-oglas-42236755
30.04.2024.,1070,57200,45.167477193529,18.043712505196,30,Brodsko-posavska,Slavonski Brod,Naselje Matije Ivanića,1,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/osjecka-ulica-novogradnja-stan-a4-prvi-kat-oglas-42236759
26.04.2024.,160,249000,45.256360974769,17.425306065876,72,Brodsko-posavska,Rešetari,Rešetari,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2006.,https://www.njuskalo.hr/nekretnine/resetari-ureden-stan-pogledom-oglas-43565405
26.04.2024.,2994,134999,45.1679,18.02892,76,Brodsko-posavska,Slavonski Brod,Mali Pariz,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Visoko potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/trosoban-stan-novogradnji-slavonski-brod-oglas-41356664
26.04.2024.,9150,104500,45.179308618692,18.025494141953,76,Brodsko-posavska,Slavonski Brod,Naselje Zrinski-Frankopana,2,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,1.,2022.,https://www.njuskalo.hr/nekretnine/stan-slavonski-brod-76.00-m2-novogradnja-oglas-39862369
26.04.2024.,1171,135000,45.158518232169,18.024417726133,67,Brodsko-posavska,Slavonski Brod,Lutvinka,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,1974.,https://www.njuskalo.hr/nekretnine/stan-slavonski-brod-67.72-m2-naselje-lutvinka-oglas-43292139
24.04.2024.,1073,184000,45.257764857738,17.426229620141,120,Brodsko-posavska,Rešetari,Rešetari,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/ureden-namjesten-stan-dvoriste-oglas-41747239
23.04.2024.,980,126280,45.157557890753,18.01367300278,57,Brodsko-posavska,Slavonski Brod,Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/j-j-strossmayera-luksuzna-novogradnja-dvosoban-stan-57.40-m2-oglas-41803283
23.04.2024.,950,189486,45.157373649762,18.011649986535,86,Brodsko-posavska,Slavonski Brod,Centar,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/j-j-strossmayera-luksuzna-novogradnja-trosoban-stan-77.50-m2-oglas-41803301
23.04.2024.,5578,160000,45.155984393056,18.013733473925,129,Brodsko-posavska,Slavonski Brod,Centar,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/centar-petra-kresimira-iv-trosoban-stan-129-m2-kat-tavan-garaza-oglas-39660486
22.04.2024.,3982,28140,45.255887047033,17.383956869353,89,Brodsko-posavska,Nova Gradiška,Nova Gradiška,3,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,1966.,https://www.njuskalo.hr/nekretnine/stan-kuci-gradiska-89.00-m2-javna-drazba-prodaja-oglas-38613010
22.04.2024.,796,140000,45.166653059309,18.03134915835,77,Brodsko-posavska,Slavonski Brod,Livada,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,A+,2.,2019.,https://www.njuskalo.hr/nekretnine/stan-slavonski-brod-77.41-m2-novogradnja-oglas-43100248
