Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
08.05.2024.,2590,850000,42.64051773718306,18.10603950410843,100,Dubrovačko-neretvanska,Dubrovnik,Stari grad,4,U kući,Dvoetažni,Za renoviranje,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-stari-grad-2-etazni-stan-renoviranje-odlicna-poz-oglas-40866021
08.05.2024.,13519,410000,42.658524279578,18.078279862058,115,Dubrovačko-neretvanska,Dubrovnik,Lapad,3,U kući,Jednoetažni,Potpuno namješten,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-lapadu-zasebnom-garonijerom-115.00-m2-oglas-39115123
08.05.2024.,4972,360000,42.64485482394655,18.113558370620638,60,Dubrovačko-neretvanska,Dubrovnik,Ploče,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,A,Visoko prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-60.00-m2-oglas-40761604
08.05.2024.,2571,500000,42.64200244891,18.10663267598,59,Dubrovačko-neretvanska,Dubrovnik,Stari grad,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaju-unutar-zidina-59.00-m2-oglas-40319035
08.05.2024.,7526,456000,42.64200244891,18.10663267598,51,Dubrovačko-neretvanska,Dubrovnik,Stari grad,2,U kući,Dvoetažni,Potpuno namješten,A,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-51.00-m2-oglas-36734185
08.05.2024.,527,300000,42.987011140394955,17.161806141380303,146,Dubrovačko-neretvanska,Orebić,Podgorje,5,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,1980.,https://www.njuskalo.hr/nekretnine/orebic-pogorje-2-stana-88-58-m2-prodaja-oglas-42507458
08.05.2024.,1013,320000,42.625280212412,18.207756275816,66,Dubrovačko-neretvanska,Župa Dubrovačka,Mlini,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-izuzetnim-pogledom-mlini-dubrovnik-oglas-42945082
08.05.2024.,2815,168000,42.5553016,18.268837,64,Dubrovačko-neretvanska,Konavle,Čilipi,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/cilipi-stan-dvije-spavace-sobe-parking-mjestom-oglas-39611276
07.05.2024.,1930,1800,43.04396332400551,17.634280184767633,260,Dubrovačko-neretvanska,Metković,Metković,1,U kući,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stambeni-prostor-260-m2-oglas-41033040
07.05.2024.,2234,1500,43.04804999020212,17.631832117355945,136,Dubrovačko-neretvanska,Metković,Metković,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/stambeno-poslovni-prostor-136-m2-oglas-41033005
07.05.2024.,178,213080,42.94932086433,17.526552905913,58,Dubrovačko-neretvanska,Slivno,Komarna,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/komodan-stan-s3-komarna-oglas-42962383
07.05.2024.,221,192093,42.951871606317,17.526476318845,52,Dubrovačko-neretvanska,Slivno,Komarna,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/moderan-stan-s4-komarna-oglas-42962382
07.05.2024.,133,303573,42.951025726656,17.523973247967,83,Dubrovačko-neretvanska,Slivno,Komarna,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/atraktivni-stan-s8-komarna-oglas-42962373
07.05.2024.,972,125000,43.018678,17.561216,38,Dubrovačko-neretvanska,Opuzen,Opuzen,2,U stambenoj zgradi,Višeetažni,Unknown,Unknown,Unknown,1988.,https://www.njuskalo.hr/nekretnine/stan-opuzenu-38.45-m-2-oglas-42813812
07.05.2024.,7497,505000,42.617069612961,17.999570408984,89,Dubrovačko-neretvanska,Dubrovnik,Gruž,2,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,1969.,https://www.njuskalo.hr/nekretnine/njuskalo-oglas-40760042
06.05.2024.,143,415000,42.624442178555,18.210417201845,127,Dubrovačko-neretvanska,Župa Dubrovačka,Mlini,5,U kući,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/prodaja-moderno-uredenog-stana-pogledom-more-okolici-dubrovnika-oglas-43626485
06.05.2024.,927,696000,42.692824337759,18.048864189825,136,Dubrovačko-neretvanska,Dubrovnik - Okolica,Zaton,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,2023.,https://www.njuskalo.hr/nekretnine/prekrasan-komforan-stan-novogradnji-otvorenim-pogledom-more-oglas-42481484
06.05.2024.,6076,233107,42.626918470685,18.163965245517,56,Dubrovačko-neretvanska,Župa Dubrovačka,Čibača,2,U stambenoj zgradi,Jednoetažni,Unknown,A,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/potpuno-renovirani-namjesteni-obiteljski-stanovi-zupa-dubrovacka-n-oglas-40473410
06.05.2024.,3896,6500,42.656515412688,18.079664716617,79,Dubrovačko-neretvanska,Dubrovnik,Lapad,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-komforni-stan-blizini-setnice-lapad-dubrovnik-oglas-42101865
06.05.2024.,1913,194250,42.549189998442,18.282463331668,77,Dubrovačko-neretvanska,Konavle,Čilipi,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/cilipi-novogradnja-2s-db-77.7m2-oglas-39800695
06.05.2024.,142,1,42.94330528155889,17.57293676269557,42,Dubrovačko-neretvanska,Slivno,Klek,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/radalj-klek-dvosoban-namjesten-apartman-42.11-m2-prvi-red-mora-oglas-43668127
06.05.2024.,235,288000,42.582166429509,18.214758063556,60,Dubrovačko-neretvanska,Konavle,Cavtat,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-60-m2-3-soban-oglas-42863179
06.05.2024.,206,288000,42.583054107372,18.211394713201,60,Dubrovačko-neretvanska,Konavle,Cavtat,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-60-m2-2-soban-oglas-42863177
06.05.2024.,205,364800,42.582620540553,18.212763987842,76,Dubrovačko-neretvanska,Konavle,Cavtat,4,U stambenoj zgradi,Jednoetažni,Unknown,A+,Potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-cavtat-novogradnja-76-m2-4-soban-oglas-42863175
06.05.2024.,1084,445000,42.624671611061,18.208644236844,130,Dubrovačko-neretvanska,Župa Dubrovačka,Mlini,4,U stambenoj zgradi,Dvoetažni,Unknown,A,2.,Unknown,https://www.njuskalo.hr/nekretnine/stan-prodaja-dubrovnik-mlini-130-m2-4-soban-oglas-42289941
06.05.2024.,1129,178025,42.944255352161,17.533220316272,71,Dubrovačko-neretvanska,Slivno,Komarna,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,2017.,https://www.njuskalo.hr/nekretnine/prodaja-stan-71.21m2-komarna-oglas-41593894
06.05.2024.,3087,237500,42.9297182,16.888644,76,Dubrovačko-neretvanska,Korčula,Korčula,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/dvosoban-stan-50m-mora-korcula-oglas-40387178
06.05.2024.,1315,119500,42.838232615163,17.691858631865,42,Dubrovačko-neretvanska,Ston,Ston,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/ston-novogradnja-jednosobni-stanovi-povrsine-42-56m2-garaza-oglas-43403875
06.05.2024.,720,266000,42.838232615163,17.691858631865,99,Dubrovačko-neretvanska,Ston,Ston,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/ston-novogradnja-trosoban-stan-povrsine-91m2-vrt-40m2-garaza-oglas-43403820
06.05.2024.,1150,187000,42.838232615163,17.691858631865,66,Dubrovačko-neretvanska,Ston,Ston,2,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2024.,https://www.njuskalo.hr/nekretnine/ston-novogradnja-dvosobni-stanovi-povrsine-66m2-garaza-oglas-43403788
05.05.2024.,640,800000,Unknown,Unknown,193,Dubrovačko-neretvanska,Korčula,Korčula,3,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,1.,2025.,https://www.njuskalo.hr/nekretnine/otok-korcula-novogradnja-luksuzan-3s-dvoetazni-penthouse-193-m2-oglas-41341785
05.05.2024.,593,560000,Unknown,Unknown,134,Dubrovačko-neretvanska,Korčula,Korčula,3,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,1.,2025.,https://www.njuskalo.hr/nekretnine/otok-korcula-novogradnja-luksuzan-3s-stan-134-m2-terasom-bazen-oglas-41341784
05.05.2024.,578,665000,Unknown,Unknown,160,Dubrovačko-neretvanska,Korčula,Korčula,3,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,Suteren,2025.,https://www.njuskalo.hr/nekretnine/otok-korcula-novogradnja-luksuzan-3s-stan-160-m2-terasom-bazen-oglas-41341786
03.05.2024.,281,240000,42.57477408798,18.241521642804,76,Dubrovačko-neretvanska,Konavle,Zvekovica,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/dubrovnik-zvekovica-novogradnja-dvosoban-stan-apartman-76.00-m2-oglas-43296975
03.05.2024.,1353,237000,42.946687297677,17.170036687064,76,Dubrovačko-neretvanska,Korčula,Korčula,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2023.,https://www.njuskalo.hr/nekretnine/korcula-dvosobni-stan-novogradnji-pogled-more-76-m2-oglas-42259062
03.05.2024.,2615,280000,42.584402082549,18.212169441196,85,Dubrovačko-neretvanska,Konavle,Cavtat,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/cavtat-moderan-obiteljski-stan-65-m2-oglas-40950233
03.05.2024.,1964,280000,42.646766845845,18.09957563883,59,Dubrovačko-neretvanska,Dubrovnik,Srednji Kono,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-nadomak-gradske-jezgre-izvrsna-investicija-oglas-42654045
03.05.2024.,176,500000,42.9297182,16.888644,125,Dubrovačko-neretvanska,Korčula,Korčula,2,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-novogradnji-50m-mora-korcula-oglas-43224547
03.05.2024.,1074,393812,42.9297182,16.888644,126,Dubrovačko-neretvanska,Korčula,Korčula,3,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/trosoban-stan-150m-mora-korcula-oglas-40421164
03.05.2024.,2386,100000,42.946922345317,17.167794997488,35,Dubrovačko-neretvanska,Korčula,Korčula,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/jednosoban-stan-atraktivnoj-lokaciji-otok-korcula-oglas-42258853
03.05.2024.,1833,580000,42.65676087336,18.079842712273,102,Dubrovačko-neretvanska,Dubrovnik,Lapad,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/luksuzan-trosoban-stan-prekrasnim-pogledom-more-dubrovnik-oglas-42101866
02.05.2024.,654,10000,42.64120967264339,18.116505165857518,86,Dubrovačko-neretvanska,Dubrovnik,Ploče,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-86-m2-panoramski-spektakularan-pogled-dubrovnik-more-oglas-43399246
02.05.2024.,643,10000,42.64526074032358,18.11764873067891,51,Dubrovačko-neretvanska,Dubrovnik,Ploče,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-51-m2-panoramski-spektakularan-pogled-dubrovnik-more-oglas-43399231
02.05.2024.,958,5500,42.659078965093755,18.087096935571672,91,Dubrovačko-neretvanska,Dubrovnik,Gruž,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-luksuzni-stanovi-87-m2-161-m2-pogled-more-oglas-43112772
02.05.2024.,955,400000,42.660150150607706,18.0914419515087,78,Dubrovačko-neretvanska,Dubrovnik,Gruž,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-stan-78-m2-2-spavace-sobe-top-lokacija-dubrovnik-oglas-43112525
02.05.2024.,2491,6000,42.655543529330416,18.076782929758007,80,Dubrovačko-neretvanska,Dubrovnik,Lapad,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-dubrovnik-izvrsna-pjesacka-zona-stanovi-prodaja-oglas-41981480
02.05.2024.,3481,340000,42.658760948947,18.08695106289857,69,Dubrovačko-neretvanska,Dubrovnik,Gruž,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-69-m2-pogledom-more-novija-gradnja-dubrovnik-oglas-41564300
02.05.2024.,1924,3000,42.581512838338156,18.21521964712974,60,Dubrovačko-neretvanska,Konavle,Cavtat,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-stanovi-apartmani-cca-43-m2-cca-82-m2-oglas-41336955
02.05.2024.,1724,260000,42.58335051940188,18.21530069766961,91,Dubrovačko-neretvanska,Konavle,Cavtat,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/atraktivan-stan-91.55-m2-2-spavace-sobe-pogled-more-plaza-oglas-41137379
02.05.2024.,3137,495000,42.64155099702499,18.111898261779565,95,Dubrovačko-neretvanska,Dubrovnik,Stari grad,2,U kući,Dvoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/atraktivan-stan-95-m2-unutar-zidina-staroga-grada-dubrovnik-oglas-40553252
02.05.2024.,4965,2800,42.63424871242708,18.193081897783856,80,Dubrovačko-neretvanska,Župa Dubrovačka,Petrača,3,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-urbane-vile-stan-cca-80-m2-3-spavace-sobe-oglas-40375876
02.05.2024.,4316,2500,42.63465029187049,18.19887766361383,60,Dubrovačko-neretvanska,Župa Dubrovačka,Petrača,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-kompleks-urbanih-vila-zelenilu-stanovi-kuce-oglas-40375760
02.05.2024.,5604,445000,42.654253144172536,18.07916700846158,130,Dubrovačko-neretvanska,Dubrovnik,Lapad,4,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/komforan-stan-cca-130-m2-atraktivnoj-lokaciji-centru-lapada-oglas-39793204
02.05.2024.,8250,2790,42.62510518008943,18.161907901364845,60,Dubrovačko-neretvanska,Župa Dubrovačka,Čibača,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-stanovi-50-m2-89-m2-blizina-sadrzaja-useljivo-oglas-39051881
02.05.2024.,3259,315000,42.582397658753,18.212329771159,74,Dubrovačko-neretvanska,Konavle,Cavtat,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/moderno-ureden-dvosoban-stan-cavtatu-otvoreni-pogled-more-oglas-39979657
02.05.2024.,11604,550000,42.703071707109956,18.00916767300896,140,Dubrovačko-neretvanska,Dubrovnik - Okolica,Orašac,3,U stambenoj zgradi,Višeetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/dubrovnik-sest-stanova-tri-etaze-novogradnji-oglas-24235236
02.05.2024.,135,220000,42.573578187432,18.239363553561,71,Dubrovačko-neretvanska,Konavle,Zvekovica,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/dubrovnik-zvekovica-novogradnja-dvosoban-stan-apartman-71.00-m2-oglas-43546298
02.05.2024.,999,200000,42.829246658418,17.701354381025,74,Dubrovačko-neretvanska,Ston,Ston,1,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-ston-74.00-m2-novogradnja-oglas-43413398
02.05.2024.,573,212000,42.837739249435,17.692238578194,79,Dubrovačko-neretvanska,Ston,Ston,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/peljesac-ston-dvosoban-stan-71m2-41m2-vrt-garaze-parking-mjesta-oglas-43413224
02.05.2024.,9811,10,42.65736386041,18.082173722275,71,Dubrovačko-neretvanska,Dubrovnik,Lapad,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,2002.,https://www.njuskalo.hr/nekretnine/prostrani-obiteljski-stan-tik-uvale-lapad-oglas-38180734
01.05.2024.,123,550000,42.640637,18.122647,96,Dubrovačko-neretvanska,Dubrovnik,Ploče,2,U kući,Jednoetažni,Unknown,Unknown,2.,1968.,https://www.njuskalo.hr/nekretnine/stan-atraktivnoj-lokaciji-pogledom-lokrum-stari-grad-80-m-d-oglas-43600853
30.04.2024.,4193,10,Unknown,Unknown,110,Dubrovačko-neretvanska,Župa Dubrovačka,Mlini,3,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,Potkrovlje,2022.,https://www.njuskalo.hr/nekretnine/novogradnja-penthouse-mlinima-oglas-38494735
30.04.2024.,1286,310000,42.663612850923,18.082223184388,94,Dubrovačko-neretvanska,Dubrovnik,Kantafig,1,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-kantafigu-otvorenim-pogledom-more-oglas-42926621
30.04.2024.,98,292290,42.949617,17.146445,97,Dubrovačko-neretvanska,Korčula,Korčula,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,2.,2020.,https://www.njuskalo.hr/nekretnine/prostrani-trosobni-stan-blizu-mora-korculi-oglas-43594075
30.04.2024.,548,175000,42.5812683,18.2175941,54,Dubrovačko-neretvanska,Konavle,Cavtat,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/cavtat-novogradnja-apartman-54.49-m2-oglas-42496913
30.04.2024.,380,200000,42.5812683,18.2175941,62,Dubrovačko-neretvanska,Konavle,Cavtat,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/cavtat-novogradnja-stan-62.42-m2-oglas-42496910
30.04.2024.,236,307000,42.5812683,18.2175941,95,Dubrovačko-neretvanska,Konavle,Cavtat,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/cavtat-novogradnja-stan-95.71-m2-oglas-42496906
30.04.2024.,273,200000,42.5812683,18.2175941,62,Dubrovačko-neretvanska,Konavle,Cavtat,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/cavtat-novogradnja-stan-62.42-m2-oglas-42496903
30.04.2024.,271,307000,42.5812683,18.2175941,95,Dubrovačko-neretvanska,Konavle,Cavtat,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/cavtat-novogradnja-stan-95.71-m2-oglas-42496918
30.04.2024.,349,185000,42.5812683,18.2175941,57,Dubrovačko-neretvanska,Konavle,Cavtat,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/cavtat-novogradnja-stan-57.54-m2-oglas-42496915
30.04.2024.,245,198000,42.5812683,18.2175941,61,Dubrovačko-neretvanska,Konavle,Cavtat,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/cavtat-novogradnja-apartman-61.84-m2-oglas-42496893
30.04.2024.,286,193000,42.5812683,18.2175941,60,Dubrovačko-neretvanska,Konavle,Cavtat,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/cavtat-novogradnja-apartman-60.08-m2-oglas-42496887
30.04.2024.,218,277000,42.5812683,18.2175941,86,Dubrovačko-neretvanska,Konavle,Cavtat,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/cavtat-novogradnja-stan-86.44-m2-oglas-42496886
29.04.2024.,687,239925,42.9592365,16.7191104,68,Dubrovačko-neretvanska,Vela Luka,Vela Luka,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Visoko prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/dvosoban-stan-bazenom-vela-luka-oglas-42324582
29.04.2024.,900,400000,42.9297182,16.888644,123,Dubrovačko-neretvanska,Korčula,Korčula,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/prekrasan-dvosoban-stan-korcula-oglas-42283790
29.04.2024.,397,240000,42.659869838135,18.086992691358,65,Dubrovačko-neretvanska,Dubrovnik,Gruž - Luka,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,1995.,https://www.njuskalo.hr/nekretnine/dubrovnik-gruz-stan-65-m2-prizemlje-oglas-43584885
28.04.2024.,15791,500000,Unknown,Unknown,93,Dubrovačko-neretvanska,Dubrovnik,Gruž,2,U stambenoj zgradi,Dvoetažni,Unknown,B,Penthouse,2013.,https://www.njuskalo.hr/nekretnine/dubrovnik-fantastican-luksuzan-penthouse-terasom-oglas-26310128
26.04.2024.,7142,399000,42.642969530127,18.116361669737,68,Dubrovačko-neretvanska,Dubrovnik,Ploče,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,B,1.,Unknown,https://www.njuskalo.hr/nekretnine/moderni-luksuzni-stan-dubrovnik-ploce-oglas-37495257
26.04.2024.,9799,599000,42.66001712667,18.084416195148,102,Dubrovačko-neretvanska,Dubrovnik,Gruž - Luka,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,B,3.,2014.,https://www.njuskalo.hr/nekretnine/luksuzna-nekretnina-iskljucivo-posredovanje-oglas-35329766
26.04.2024.,2211,2700,42.572690843481,18.240511765913,75,Dubrovačko-neretvanska,Konavle,Zvekovica,3,U stambenoj zgradi,Jednoetažni,Unknown,A,1.,Unknown,https://www.njuskalo.hr/nekretnine/zvekovica-novogradnja-oglas-38591614
26.04.2024.,7461,109000,43.05232432699035,17.64549136161804,69,Dubrovačko-neretvanska,Metković,Metković,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,4.,1984.,https://www.njuskalo.hr/nekretnine/povoljno-trosoban-stan-metkovic-69.52m2-odlican-raspored-soba-oglas-40338704
26.04.2024.,294,98000,42.961655,17.136653,12,Dubrovačko-neretvanska,Korčula,Korčula,Unknown,U kući,Jednoetažni,Unknown,Unknown,1.,1900.,https://www.njuskalo.hr/nekretnine/studio-apartman-30-m-mora-srcu-starog-grada-korcule-oglas-43566212
26.04.2024.,199,165000,42.961655,17.136653,33,Dubrovačko-neretvanska,Korčula,Korčula,2,U kući,Jednoetažni,Unknown,Unknown,3.,1900.,https://www.njuskalo.hr/nekretnine/apartman-2s-pogledom-more-srcu-starog-grada-korcule-oglas-43566208
26.04.2024.,191,175000,42.961655,17.136653,31,Dubrovačko-neretvanska,Korčula,Korčula,2,U kući,Jednoetažni,Unknown,Unknown,2.,1900.,https://www.njuskalo.hr/nekretnine/apartman-2s-30-m-mora-srcu-starog-grada-korcule-oglas-43566207
26.04.2024.,64,433968,42.94511,17.154375,138,Dubrovačko-neretvanska,Korčula,Korčula,2,U stambenoj zgradi,Dvoetažni,Unknown,A+,2.,2023.,https://www.njuskalo.hr/nekretnine/stan-atraktivnoj-lokaciji-138-m2-2s-soline-otok-korcula-oglas-43566199
26.04.2024.,177,239000,42.974915,17.141393,99,Dubrovačko-neretvanska,Orebić,Orebić,2,U kući,Jednoetažni,Unknown,A,Prizemlje,2006.,https://www.njuskalo.hr/nekretnine/stan-99.69-m2-more-izvanredna-perni-peljesac-oglas-43566190
26.04.2024.,39,437812,42.94511,17.154375,140,Dubrovačko-neretvanska,Korčula,Korčula,2,U stambenoj zgradi,Dvoetažni,Unknown,A+,2.,2023.,https://www.njuskalo.hr/nekretnine/stan-atraktivnoj-lokaciji-140-m2-2s-soline-otok-korcula-oglas-43566188
26.04.2024.,50,369000,42.957233,17.110376,135,Dubrovačko-neretvanska,Korčula,Žrnovo,3,U stambenoj zgradi,Dvoetažni,Unknown,A+,2.,2022.,https://www.njuskalo.hr/nekretnine/prostrani-dvoetazni-stan-idealan-zivot-turizam-zrnovska-banja-1-oglas-43566186
26.04.2024.,226,110000,42.945654,17.133677,37,Dubrovačko-neretvanska,Korčula,Korčula,1,U stambenoj zgradi,Jednoetažni,Unknown,A+,Prizemlje,2014.,https://www.njuskalo.hr/nekretnine/uredan-stan-korcula-moguca-kupnja-putem-kredita-oglas-43566176
26.04.2024.,767,185000,43.05013,17.650341,104,Dubrovačko-neretvanska,Metković,Metković,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,Suteren,2004.,https://www.njuskalo.hr/nekretnine/stan-metkovic-104-m-oglas-43565121
26.04.2024.,100,550000,42.947728280059,17.168022112059,72,Dubrovačko-neretvanska,Korčula,Korčula,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,1915.,https://www.njuskalo.hr/nekretnine/moderan-apartman-prvi-red-mora-korculi-oglas-42871945
26.04.2024.,237,274779,42.51385295933638,18.369582185376593,101,Dubrovačko-neretvanska,Konavle,Gruda,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-gruda-101.77-m2-novogradnja-oglas-43154055
26.04.2024.,370,235494,42.516086389269,18.369231908683,87,Dubrovačko-neretvanska,Konavle,Gruda,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-gruda-87.22-m2-novogradnja-oglas-43153984
