Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
26.03.2024.,290,192000,43.627934603622,15.978069680172,47,Šibensko-kninska,Šibenik - Okolica,Grebaštica,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/dvosoban-stan-prvom-katu-novogradnja-grebastica-47-m2-oglas-41221628
26.03.2024.,519,600000,43.733919074569,15.907838708447,139,Šibensko-kninska,Šibenik,Rokić,3,U kući,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/rijetkost-trzistu-novogradnja-sibeniku-140-m2-oglas-41195610
26.03.2024.,436,620000,43.733874265891,15.904355807111,124,Šibensko-kninska,Šibenik,Rokić,3,U kući,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/rijetkost-trzistu-novogradnja-sibeniku-124-m2-oglas-41195609
26.03.2024.,272,192000,43.627910876581,15.977333784391,58,Šibensko-kninska,Šibenik - Okolica,Grebaštica,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/dvosobni-stan-novogradnji-vrtom-grebastica-58.07-m2-oglas-41195608
26.03.2024.,2842,160000,43.730281359511,15.902307960097,53,Šibensko-kninska,Šibenik,Baldekin,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/dvosobni-obiteljski-stan-baldekinu-53-m2-oglas-41141122
26.03.2024.,2588,95000,43.78381411907496,15.899178304462932,152,Šibensko-kninska,Šibenik - Okolica,Bilice,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-sibenik-152.00-m2-cijena-upit-oglas-42772151
26.03.2024.,233,295000,43.762843556166,15.775640206166,81,Šibensko-kninska,Vodice,Vodice,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2023.,https://www.njuskalo.hr/nekretnine/vodice-stan-novogradnji-blizini-plaze-81-m2-oglas-41471006
26.03.2024.,230,497000,43.761953140524,15.775110043972,138,Šibensko-kninska,Vodice,Vodice,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2023.,https://www.njuskalo.hr/nekretnine/vodice-luksuzni-stan-novogradnji-blizini-plaze-139-m2-oglas-41471005
25.03.2024.,147,1200000,43.694720820788,15.905996785832,372,Šibensko-kninska,Šibenik - Okolica,Podsolarsko,5,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,1990.,https://www.njuskalo.hr/nekretnine/dva-stana-idealna-turisticki-najam-mirnom-okruzenju-372-m2-oglas-42700650
25.03.2024.,159,320000,43.685387254003,15.924848565873,129,Šibensko-kninska,Šibenik - Okolica,Brodarica,4,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/tri-stana-prizemlju-kuce-prostranim-dvoristem-garazom-brodarica-oglas-42654402
