Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
08.05.2024.,752,187246,45.477235019286,15.542733962658,73,Karlovačka,Karlovac,Švarča,4,U stambenoj zgradi,Jednoetažni,Unknown,A,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-73.43-m2-novogradnja-oglas-42981068
08.05.2024.,2203,84379,45.477313143273,15.542861542012,33,Karlovačka,Karlovac,Švarča,2,U stambenoj zgradi,Jednoetažni,Unknown,A,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-33.09-m2-novogradnja-oglas-42981169
08.05.2024.,3079,68000,45.498086253326,15.548563651587,60,Karlovačka,Karlovac,Banija,3,U kući,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/60m2-stan-prizemlju-kuce-oglas-42070714
08.05.2024.,1294,125000,45.262303400919,15.207990065915,72,Karlovačka,Ogulin,Ogulin,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/stan-novogradnji-72m2-garaza-oglas-43100745
06.05.2024.,1403,139306,45.476963894758,15.542670675569,54,Karlovačka,Karlovac,Švarča,3,U stambenoj zgradi,Jednoetažni,Unknown,A,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-54.63-m2-novogradnja-oglas-42981147
06.05.2024.,939,171640,45.476963894758,15.542670675569,67,Karlovačka,Karlovac,Švarča,3,U stambenoj zgradi,Jednoetažni,Unknown,A,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-67.31-m2-novogradnja-oglas-42981083
06.05.2024.,1065,192729,45.476738871686,15.545710240023,75,Karlovačka,Karlovac,Švarča,4,U stambenoj zgradi,Jednoetažni,Unknown,A,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-75.58-m2-novogradnja-oglas-42981212
03.05.2024.,1656,12553,45.498181172588,15.550317608269,41,Karlovačka,Karlovac,Banija,1,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/fina-licitator-stan-karlovac-41.90-m2-oglas-43639105
02.05.2024.,2399,35000,45.497170465642,15.525754002822,50,Karlovačka,Karlovac,Dubovac,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/50m2-centar-grada-blizina-sadrzaja-oglas-43264646
01.05.2024.,3737,307200,45.47983243073,15.550747091927,110,Karlovačka,Karlovac,Grabrik,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-s8-karlovac-grabrik-4-110.38-m2-novogradnja-oglas-40949493
01.05.2024.,2653,224700,45.47983243073,15.550747091927,79,Karlovačka,Karlovac,Grabrik,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-s4-karlovac-grabrik-4-79.46-m2-novogradnja-oglas-40918786
01.05.2024.,2270,224700,45.47983243073,15.550747091927,79,Karlovačka,Karlovac,Grabrik,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-s9-karlovac-grabrik4-79.26-m2-novogradnja-oglas-40949524
01.05.2024.,2357,246700,45.47983243073,15.550747091927,87,Karlovačka,Karlovac,Grabrik,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-s7-karlovac-87.56-m2-novogradnja-oglas-40937973
01.05.2024.,2435,219600,45.47983243073,15.550747091927,77,Karlovačka,Karlovac,Grabrik,3,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-s3-karlovac-grabrik-4-77.00-m2-novogradnja-oglas-40918702
01.05.2024.,2586,167200,45.47983243073,15.550747091927,60,Karlovačka,Karlovac,Grabrik,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/stan-s7-prizemlje-karlovac-60.32-m2-novogradnja-oglas-40937953
01.05.2024.,3539,212600,45.47983243073,15.550747091927,77,Karlovačka,Karlovac,Grabrik,3,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-s1-karlovac-grabrik-4-77.47-m2-novogradnja-oglas-40911496
01.05.2024.,3124,231400,45.47983243073,15.550747091927,81,Karlovačka,Karlovac,Grabrik,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-s6-karlovac-grabrik-4-81.80-m2-novogradnja-oglas-40929188
01.05.2024.,2413,169000,45.47983243073,15.550747091927,61,Karlovačka,Karlovac,Grabrik,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-s11-karlovac-grabrik-4-61.02-m2-novogradnja-oglas-40968073
01.05.2024.,2335,219600,45.47983243073,15.550747091927,77,Karlovačka,Karlovac,Grabrik,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,6.,2024.,https://www.njuskalo.hr/nekretnine/stan-s10-karlovac-grabrik-4-77.36-m2-novogradnja-oglas-40968041
01.05.2024.,3551,169000,45.47983243073,15.550747091927,61,Karlovačka,Karlovac,Grabrik,2,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/stan-karlovac-61.02-m2-novogradnja-oglas-40912529
01.05.2024.,3680,159000,45.47983243073,15.550747091927,57,Karlovačka,Karlovac,Grabrik,2,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-s12-karlovac-grabrik-4-57.22-m2-novogradnja-oglas-40980532
01.05.2024.,4221,168200,45.47983243073,15.550747091927,60,Karlovačka,Karlovac,Grabrik,2,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-s5-karlovac-grabrik-4-60.70-m2-novogradnja-oglas-40922056
